name,index,coin_toss,normal,zipf,uniform,twin_peak,geometric,exponential,lognormal,zero
Jomeyaiuzav,42583,0,11795.6561776291,2,2840,3957.5596569593999,4,31,57.44771695142784,0
Vadelihojuh,42584,0,9927.864034090313,1,7709,4123.5735419753219,1,60,23.013707815445297,0
Fuhexulelujaeid,42585,0,10902.550125693397,10,1879,1152.4292042514503,4,26,343.5738291807217,0
Suiefadivelub,42586,1,9173.52005369708,1,7662,805.04193925735569,3,209,29.204993823707404,0
Wixoeay,42587,0,8093.097617151045,4,6649,709.70671671202012,2,123,5.469260589136916,0
Iifadarixuwaiex,42588,0,10290.124914511769,1,9456,4310.2233607835014,3,98,11.50914938508995,0
Weaiyojenimojui,42589,0,9137.552026614745,2,5755,3893.7584157779443,1,119,91.99743594022533,0
Eegeiavizekeauk,42590,1,10935.569709951264,1,640,927.34082266119208,1,133,7.606421438760792,0
Xohuaoeatowaz,42591,0,9563.082307496745,3,3535,3689.6859813325882,8,221,210.30645938375724,0
Ioiazigiloa,42592,1,11175.19241652625,5,6936,1083.3818854755734,4,21,13.74837733776937,0
Qixapakaiikug,42593,0,9146.409014122735,1,5297,831.74736633636337,1,52,39.93950742242927,0
Recod,42594,0,8880.229070610443,2,5405,4087.8572277658154,3,160,5.101869698823812,0
Yadopawer,42595,1,9708.54144271766,2,7870,3779.6241483518666,3,59,25.08552819998567,0
Rauooosayihaq,42596,1,9552.813452979444,1,4860,4118.6398221648024,1,95,25.774412723206535,0
Vociouhiu,42597,0,11141.495722569649,1,5558,636.21204003263256,4,145,7.9572205043047495,0
Negiiefuu,42598,0,10125.47190313644,3,7002,1294.0107777148105,2,45,16.932258984671456,0
Keyequw,42599,1,10442.412312728207,1,4406,566.76322440608465,8,44,3.717756689704859,0
Yovalaxiiug,42600,1,9532.900427516131,1,4953,4053.4788430346453,1,190,59.10630385170847,0
Veuepedinelud,42601,1,8822.979431210972,2,2440,3970.5630503620073,1,18,44.000979491808174,0
Vazueuvaton,42602,1,9745.38782229649,3,6044,1272.2090431043518,1,92,21.428981669186033,0
Tayipufur,42603,1,10212.99412657125,2,8078,3853.3794532555116,1,130,7.9866328341487,0
Dohui,42604,1,10086.758529155322,1,6006,976.83270188950223,1,279,62.34486888603513,0
Nevur,42605,1,9573.930037805989,2,6937,3979.840025982302,5,55,54.928006589719,0
Zafusop,42606,0,10568.433840230433,1,3202,794.73840519963312,1,12,57.31604413223609,0
Basameaud,42607,1,9452.391529987812,3,2863,1082.5236008420134,4,17,11.874083385214236,0
Kooibuw,42608,0,10616.841442059042,1,1857,3998.4322342906826,7,492,20.44090086907133,0
Vevoeeloiesibuf,42609,1,8821.542579304647,1,993,4138.7049253988935,1,577,31.84323842669421,0
Yaqipir,42610,0,9590.261211998677,4,2103,3890.3379395071643,1,360,39.976307900966674,0
Uusateleiavot,42611,0,11712.957086948041,1,9569,4018.4364302044733,1,112,34.44763638678475,0
Cob,42612,1,11417.765241871857,2,134,932.89511974534605,6,39,22.39116130286309,0
Kuvunilacazodol,42613,0,10546.16116252416,3,4332,3659.5624408191488,1,99,14.708154174759866,0
Foheseuau,42614,0,8999.002382403938,3,7627,4226.1193189397591,4,127,3.78501864095387,0
Uatekif,42615,1,9955.957368876549,1,1462,877.5605500329342,1,327,242.57137168206913,0
Loceyiyehumokow,42616,0,10749.140825884939,1,1669,4094.8328575089536,2,64,39.31958520246992,0
Ruvakuwecof,42617,1,9827.905604998843,4,6737,3938.5620885180751,1,18,83.41265877373272,0
Rae,42618,0,8978.634475958259,1,6614,871.85007858838583,3,133,62.20967527403325,0
Hucofee,42619,1,12338.6058579419,1,8663,3802.632563870508,1,265,14.235343229720446,0
Eicou,42620,1,9555.915452916384,1,3559,927.89001746244276,2,77,35.463292232572314,0
Boy,42621,0,8176.550511389215,1,198,3600.65855364547,8,152,21.865718284294054,0
Loe,42622,1,11407.535559426555,1,8720,1076.0173644542601,3,7,8.497821071815604,0
Pidusaxadatia,42623,0,9382.056101418842,1,1153,3923.5366893391306,4,89,36.474926500597434,0
Kau,42624,0,10756.853651478275,1,4264,3931.7964217237341,6,24,2.4326696831580286,0
Lue,42625,1,9576.900247465675,1,4103,4145.3638400580512,2,139,9.151363483914643,0
Auj,42626,0,10077.891609987995,3,6474,1137.0082988954346,17,71,7.91353926197413,0
Gim,42627,1,8175.140282899302,1,3347,1087.9962289263401,2,84,30.67828404516585,0
Mawekodeiou,42628,1,12446.806313864603,1,1280,1117.5187552127763,2,133,21.64550144474549,0
Mivelum,42629,0,9174.75731840459,13,9267,880.30388468733372,4,38,7.550130395226235,0
Que,42630,0,9790.273547891798,1,3533,1301.2343959928326,9,73,50.837617617749856,0
Facecehudiiaziv,42631,1,9255.44186130873,1,4233,675.15586387669441,4,57,53.904430737250216,0
Eomusulimekafor,42632,1,9412.834735008058,6,2044,3848.6341419177743,3,2,123.25757320128162,0
Bocifef,42633,1,9963.0936267585,1,7532,1357.6138723595441,4,81,14.598865828928982,0
Div,42634,1,10894.24225813042,1,6941,971.5948625323706,2,28,30.844326161508274,0
Qec,42635,0,10362.473595696922,1,7624,1048.7949342192148,1,4,4.7151795488959065,0
Hiyocekotubopul,42636,1,9018.618922252954,1,8877,1048.6476230281071,2,45,36.962871780532545,0
Noc,42637,0,9751.49190815469,4,805,1080.1223631080084,6,12,22.70420523496999,0
Zaaaiisut,42638,0,9679.052720997379,1,3235,4193.2578282824452,3,87,3.3044912512405413,0
Qalebis,42639,0,10614.697316557804,1,8310,986.85263859011718,7,68,27.995394729990306,0
Hezohufaoououea,42640,0,9270.731327119134,12,3172,1079.9278145129122,1,71,96.08223928443415,0
Sagumeqaoapadop,42641,1,9619.157112901685,1,4374,3946.8268577450635,1,57,63.855784189818586,0
Joz,42642,0,9289.837536922929,2,5186,885.03373945355349,1,58,37.156975132730295,0
Ueheeueac,42643,0,10600.065442684207,1,1414,4254.560926987263,1,38,14.405522565577028,0
Uited,42644,1,10338.219118797311,1,2305,1072.865994719285,1,35,32.08782012157262,0
Iumeqeq,42645,1,8376.147230813589,1,3862,3946.7694661662122,1,137,18.083345323753594,0
Gequbumaa,42646,1,10298.917353708697,1,1483,766.38850326011789,7,25,21.9349561933838,0
Sauavamep,42647,0,9926.951414692787,1,5829,3763.5089939353784,7,116,4.942770572125606,0
Xanuketiviloy,42648,1,10081.338305700554,1,8244,3891.8589736433255,6,72,17.707281087681153,0
Iigiyouit,42649,0,8458.545274316686,1,2912,683.90038392583438,1,61,16.772828695240552,0
Zutitilebec,42650,0,9775.933697758072,1,9778,879.6764134515895,2,5,11.63492938804971,0
Vuaaaib,42651,0,10889.581691529615,1,1842,3792.166226363966,1,109,69.74080940680105,0
Dipic,42652,0,11291.388147896758,1,4959,1100.835483857546,4,84,3.743445539381253,0
Vayucanebusanay,42653,0,10286.934521468458,1,1195,4017.637121252169,8,1,5.725269752655798,0
Kazopub,42654,0,9792.50554528133,3,899,4009.404794449591,3,75,55.663132928078014,0
Vepeliioz,42655,0,9336.481225934378,1,7010,4148.1676288228555,2,0,2.3341749081319496,0
Nolanoi,42656,0,10749.64733863384,1,7384,3979.8551235821628,1,91,34.90794205903148,0
Gipaz,42657,0,11346.53295435095,1,7665,4377.8306250026371,4,68,7.963910032664842,0
Eubeciuehanec,42658,0,8857.010576567349,1,6619,3993.2717525480189,6,61,43.349232643037716,0
Wuwagelupuled,42659,1,10733.771069411025,1,5700,1023.6136594566921,4,70,38.00151695064666,0
Lop,42660,0,9249.00090539543,1,5041,1102.3674047377895,5,12,13.107264777034345,0
Bioohie,42661,1,10667.756636452837,1,6056,4197.7967821162902,1,79,24.79852169730122,0
Uanucurezoaoqef,42662,1,10223.313235669182,2,5404,1137.9802896567357,3,317,16.42409007917412,0
Ruxeuoc,42663,0,9866.78722889808,4,3994,1328.964430996095,1,100,11.281679550478275,0
Noooaakeeanoc,42664,0,9965.061961283824,1,4512,3919.8035358526677,3,157,14.905101341465699,0
Muquzeaifiu,42665,1,10004.001488027807,5,1452,4169.9015212910099,1,247,115.94322392706214,0
Buueyazocol,42666,0,11451.981820459308,1,1927,4067.368089465449,1,29,2.9812989382226616,0
Tazumueelexemiz,42667,1,8940.841890273501,2,1175,3921.4633212342605,1,151,37.60813368091714,0
Soeirezin,42668,1,10147.333787156638,1,8315,842.37687496539866,2,165,4.224446056609182,0
Tafutugujug,42669,0,10115.493717635825,1,9281,1196.0508308205374,4,60,18.078812150745105,0
Mexabiguiay,42670,0,10126.421189078452,2,3406,3944.0992312393892,5,124,13.937509460129755,0
Bauuhopuhadaj,42671,1,9581.880045125248,153,4390,835.5800558601095,4,438,20.37475452944191,0
Dinidusoouhom,42672,0,10357.849538486758,1,5764,3807.5147793036126,6,114,8.002819121913715,0
Iouof,42673,1,8762.403458779925,1,1911,3955.5254225167805,1,41,206.06093420544659,0
Aueeraq,42674,0,11103.715967692868,2,5887,991.94753992421431,4,4,3.2015913662528535,0
Deyisapudouezei,42675,1,9798.760735902897,1,7936,4367.9476873281637,5,188,13.628140135643692,0
Jujaa,42676,1,11581.469948374666,5,4591,1113.7007721493362,3,140,20.36217157287837,0
Xedeqojot,42677,0,9458.9415486083,2,5995,3877.5995080554867,1,0,57.571304990921895,0
Iewojafoyoqadex,42678,0,10848.480973414562,1,863,783.51660613273316,3,93,9.0134246183851,0
Larek,42679,1,10204.357648767484,2,7915,1040.2851889059571,2,4,11.242148792860203,0
Leeud,42680,1,10456.074968773994,2,5180,4039.0464754338464,6,110,13.579972830570238,0
Fajol,42681,1,11488.297997398802,2,1736,4389.1386892119353,2,25,20.657154567001488,0
Loyatojucavaq,42682,0,12153.522913108862,61,2297,3831.8848017888508,1,160,8.84904500854212,0
Wivajayue,42683,0,8575.096511231233,1,7626,4077.407066190297,3,0,9.779455090217343,0
Xosutezuwiaub,42684,1,9345.697734521671,1,9685,759.75875412889093,8,520,9.953741464081531,0
Lodoqeleaukov,42685,0,10015.915982924424,3,4642,3940.5420025770427,2,80,12.807010401371246,0
Nuuoziv,42686,1,9953.996586483016,1,3049,4089.7329832928185,4,6,44.49787900846663,0
Tutoxuaiz,42687,0,8814.141876669973,1,5255,3856.7723865346652,1,196,42.84739943165447,0
Guzutixop,42688,0,10216.20110853465,1,5083,797.10254731547116,6,126,11.373144871012505,0
Yuoouarulef,42689,1,8095.684455832636,1,6332,4355.3823140703971,3,14,16.492937103606,0
Noyeq,42690,0,10591.407153104783,5,3178,912.56664950092988,2,32,8.213045748911153,0
Eom,42691,1,9422.193723396042,1,8954,3905.3090130697187,4,71,44.15821720946893,0
Iuc,42692,1,9766.58233037882,2,6652,555.09845662292332,1,65,58.563492777091604,0
Eod,42693,1,9525.153001153938,1,7947,834.79201973548174,1,133,11.40270520181869,0
Poyez,42694,0,9592.585474733763,2,411,621.12243892999709,1,199,16.974223182291514,0
Qomukazapetuc,42695,0,9670.120157409305,1,655,4204.7017098484203,3,18,7.28719039614287,0
Qomifuaig,42696,0,11218.615371035796,1,8749,992.54929025225067,7,168,28.289517214428596,0
Yes,42697,0,10225.394094165045,1,2964,3945.8970619067632,3,216,84.70959518824405,0
Basoseoofirik,42698,1,10551.980762671728,2,4663,3701.9338599373027,1,54,4.317002745593659,0
Hejooituhioac,42699,0,12102.948651229422,1,1213,1033.7704869429094,3,186,17.47593911312307,0
Uajizacumevao,42700,1,9490.749450011637,1,9322,645.06754197828229,5,145,5.546419913299098,0
Vayei,42701,1,9747.272626461006,1,471,3943.1635091499488,3,182,245.7560143488368,0
Oukatefin,42702,0,9827.480753939866,2,6564,1034.1530486492863,2,29,37.71736716511433,0
Uifaooeakafifaa,42703,1,8564.61595837257,2,1779,856.32351888919879,2,55,27.314700408340233,0
Rutueobadabemuk,42704,1,9596.579625095601,1,6805,3858.2289914790476,1,178,2.2958578711345283,0
Tibemaiijeuowuy,42705,0,8814.369469353074,3,4224,455.08919141965794,3,25,13.51756136560678,0
Gegog,42706,1,10880.385415408773,1,8413,3798.443400788075,1,211,11.464598354997952,0
Noaicacowut,42707,1,11252.34618169251,1,7907,1126.8964028902215,4,36,11.732958556565297,0
Joqotumuyucif,42708,0,10666.00321821625,1,5811,4212.4166064743195,3,18,64.00866597937268,0
Laois,42709,1,9918.08195885853,1,1293,3794.769934993818,1,92,2.0680540538313856,0
Husin,42710,0,9671.599263582395,1,5126,4219.4582438686266,1,34,48.244584225182294,0
Buo,42711,1,10704.462630690077,1,5884,3932.3075462367278,6,98,28.580136376262736,0
Zarauat,42712,1,9189.309404539596,1,4868,4041.3746709995171,1,80,27.008352599270456,0
Faremii,42713,0,10074.607137759083,3,3273,4106.2192339353533,1,58,56.806519029766704,0
Varivubudexah,42714,1,9004.178774984372,1,2242,4004.3046321937909,1,34,7.715811226164263,0
Fayov,42715,1,10154.211863827608,2,1850,4003.9234540274706,5,74,37.93154716945362,0
Xubuneoamatugek,42716,0,8532.061989043235,1,6147,783.44451927424348,1,201,25.31977280555325,0
Pomuf,42717,0,10149.04788837077,2,7838,742.78007884893043,3,180,38.3395495510271,0
Maraf,42718,1,9918.128022237996,1,5851,3761.4534598880232,1,337,8.472544534405477,0
Juhueoeauodod,42719,0,11673.252929603468,3,749,4213.3170807952893,1,64,72.72997910149077,0
Sif,42720,0,10744.338536968246,2,8632,4372.2414155673951,2,4,46.511122212715414,0
Herelaxexioibaa,42721,0,9521.348744504172,5,6445,660.08677888749344,5,164,12.087772805639498,0
Iaxedovisisoi,42722,1,10813.039433107575,3,2148,909.09590323961129,5,423,5.847483283118549,0
Tojitao,42723,0,12431.932909535202,1,733,870.3056814500095,5,350,4.083015899572282,0
Suiequi,42724,0,10634.443935397476,2,2542,1035.8005864337542,1,211,49.173054755040795,0
Dejin,42725,0,10432.778724801754,1,9968,3828.8312599763021,2,20,7.794111471549065,0
Huc,42726,0,8548.16843291958,1,8037,929.64478417848534,4,54,150.22038624692792,0
Saf,42727,0,12371.06763062356,1,9052,3952.1377263879649,1,72,58.354641807830234,0
Bupuxugua,42728,0,10502.168111592491,1,9495,4047.837823253351,1,320,47.80367349195815,0
Viiutuiuiafogim,42729,0,11144.965088813595,9,3296,4143.1800791417008,5,12,81.21143586638054,0
Xohal,42730,1,10176.858964459214,1,9709,3781.4502175362327,4,153,30.631468141929783,0
Hueaeokayeqel,42731,1,10859.239896329125,1,3747,4043.7641459881261,4,318,11.81409505115515,0
Qogazae,42732,1,10176.432503624026,2,914,784.73839287131375,1,0,40.21415983793882,0
Tejeuopufawuw,42733,0,11054.671986093266,1,9885,777.70841744231848,1,99,15.116397413994877,0
Lewedusek,42734,0,9026.318461703611,1,3366,1061.9195611780135,2,44,18.738844329336715,0
Wie,42735,0,10541.392044513588,1,7166,3897.8592613051428,7,36,7.156247142827878,0
Heriwoliy,42736,1,9802.08798149425,1,6312,840.66101470531783,1,235,52.94166823853016,0
Iaruuuniu,42737,0,8990.586852025712,1,1243,3795.1569240520685,1,25,58.22658063202766,0
Makevajozey,42738,0,8632.289183877034,46,3406,889.07394277044682,6,57,7.014336219893868,0
Vavadoooi,42739,1,9581.13495078133,60,9841,3987.0030604175481,1,13,15.3846967141793,0
Jiyesaten,42740,0,9299.889205320653,1,8025,3855.0045219207186,3,106,1.5194982428311634,0
Dutivofoaal,42741,1,8336.863687778723,2,3585,770.11448157766301,3,64,13.292005886624352,0
Lavut,42742,1,9516.479734979579,5,8114,3965.0435050149872,2,385,138.03753763308984,0
Tedazabixoxiy,42743,0,9555.156492117158,1,6606,1169.187758738582,1,271,115.80808432857359,0
Uokizun,42744,0,10515.81390591266,5,3114,4146.7478904264608,3,45,35.19631067931981,0
Wen,42745,0,11171.043211002536,2,4039,881.80394398859153,4,8,8.73946502375878,0
Zen,42746,0,11510.146474411704,1,8366,1060.0165188544934,12,72,39.206368909523476,0
Quxojazel,42747,0,8845.760840950388,1,7978,4120.6647550922899,4,117,14.471166691562509,0
Iabasebowixukap,42748,1,9471.405186894843,1,6517,803.6412890100089,4,12,17.6519586696364,0
Kakofeeiyerenic,42749,1,9712.16730987508,1,1504,863.38480137930912,2,128,2.043858171682973,0
Zugaiuvoiakedoy,42750,1,10202.731588081673,1,8603,4253.5422629831992,5,19,18.95719892544277,0
Tipomif,42751,1,9847.251670926875,1,4457,4000.5221386080493,3,14,3.061063044640204,0
Jovemopuv,42752,1,8883.607517700751,2,4007,4289.5966669294858,3,230,18.248291874357733,0
Celavikolabieem,42753,0,10342.775260419021,2,7480,3727.0637031191909,1,39,10.55564541185092,0
Vetolavuz,42754,0,11232.86706468983,3,7004,3749.0679652994177,2,11,9.385167913152703,0
Zuxawowefuc,42755,1,10589.95212177513,1,3576,1299.8082758131893,1,58,9.178728812967265,0
Rafap,42756,1,9828.634972526726,1,6735,3925.8814840639543,6,74,12.198484214208683,0
Zamouijazum,42757,1,10693.458957275669,3,1634,812.09185357636238,1,10,3.812467081836931,0
Goqipoliz,42758,1,10621.939356905563,3,4930,3836.8215806699359,2,51,7.291900707976598,0
Iawutui,42759,0,11512.468450301832,6,5396,1063.5055659967372,2,147,6.976147508525038,0
Fudeeorohozuy,42760,0,11442.452423917595,2,9132,3676.3147668031834,2,60,4.754474356591511,0
Biw,42761,0,9415.885618380531,1,6022,3677.3634799486244,6,15,7.287540582660885,0
Qifizuauvov,42762,0,8668.730854041694,1,3724,3818.8254230958755,1,30,771.4326624744946,0
Jupigipiiowum,42763,0,9681.450366096584,1,4309,1167.1852373324186,2,12,5.7794794566981045,0
Weqoxidiguiuq,42764,1,9193.26334318127,1,9191,3629.5302134409212,7,50,9.885135510118463,0
Cefakue,42765,0,10375.680714719643,1,7733,3665.4927666681469,1,83,6.876140594814864,0
Hevihiaae,42766,1,10162.744980568732,1,3194,1031.7884054793583,4,56,10.713136285843598,0
Hobamucezuq,42767,0,9732.840817310755,23,1940,3981.5958179523536,1,4,69.63258064725568,0
Oohubabopaqeaup,42768,1,8236.279700468029,2,545,651.30437281945024,1,21,22.55668006385954,0
Jevosuuenid,42769,1,9670.271814852045,1,1449,3744.256343341257,2,195,17.285701468158702,0
Navidot,42770,0,10064.705817092015,7,636,4256.298157386299,1,100,14.531104532476323,0
Nuleoahudeeig,42771,1,9866.584954922928,1,16,1200.4066308354718,1,16,7.640056734934389,0
Setiiukex,42772,1,10205.533366752365,1,5368,3704.0923670624902,4,53,26.53177300382362,0
Nuquiaj,42773,0,10005.25198758993,1,6385,3690.0146782083302,2,447,54.16205617611786,0
Aisalocolum,42774,0,8236.800587259288,1,2395,3826.575866465867,2,269,21.027777500899152,0
Iigigahomoc,42775,1,12330.332388143197,1,7491,3906.3055432914498,3,61,89.59487393357999,0
Yae,42776,1,10700.724013472454,1,6513,3997.4453668816773,2,129,48.906576346466615,0
Linemufit,42777,1,9394.56819859684,1,191,752.75948587041535,1,11,5.0958317018896615,0
Zeuabizayusabak,42778,0,11068.795338921205,1,7348,3959.7269112679455,4,64,7.66423745046356,0
Gia,42779,1,9557.537224080894,1,148,3713.9653643905631,1,24,10.657659513257705,0
Reuemak,42780,0,12041.677905705179,1,6128,980.66329768768765,5,10,487.4657825953951,0
Xic,42781,0,12233.430653927673,1,7291,894.41553958251268,5,66,8.558847687755383,0
Aer,42782,0,9429.39918556553,3,1978,894.34443627620294,3,145,89.78183132458356,0
Lieekin,42783,0,11376.437260484203,2,8180,749.603890664029,1,144,90.58932454939634,0
Aitatomoeiwea,42784,0,8047.769181173755,1,7641,1172.5036796489387,2,118,5.476059320005251,0
Hakuduraloroeiq,42785,0,7393.952800392022,1,5069,3798.0844333683244,1,223,47.071353145397914,0
Katetip,42786,1,10101.654310398957,1,7114,4143.9138354537499,2,221,10.545587077231211,0
Wutoeuiuwuy,42787,1,10219.132279563377,2,2504,3763.8128165212675,3,121,35.78796141371603,0
Kum,42788,1,9400.529696785108,1,4106,4256.1547957516968,2,15,342.2587004986439,0
Wusauoliborif,42789,1,10376.990617829288,1,7974,828.04044454859911,2,226,15.42752232520269,0
Piweyijooop,42790,0,10480.530721192037,1,3074,3931.0709498254405,2,120,4.482441041917134,0
Mukeoew,42791,1,11440.59170393156,7,111,799.59976454091361,2,74,26.54314042670322,0
Vigojoaamivirig,42792,1,9698.937891397043,3,3087,1146.792445875149,2,121,10.659706122196807,0
Ealuoazufia,42793,1,11169.815469098678,3,3445,4045.0808458861488,1,461,49.452294811939886,0
Tajenuwanoqie,42794,0,9463.716631251693,1,3506,612.01264239908778,1,120,12.732923851365499,0
Huzutiaol,42795,0,10870.67863058424,1,2073,991.06464696756962,1,137,242.53539367372244,0
Newidaoufuyii,42796,0,9682.228864217153,1,4978,4046.9729547990337,8,414,14.194984489607242,0
Uuh,42797,1,9433.37537794889,1,2199,3993.958447031051,2,127,27.981311304376227,0
Fobauopogajed,42798,1,11497.631301553165,3,9155,1066.5437591906266,1,147,10.407697679680217,0
Peqarobobaoap,42799,0,10623.355032070274,4,4651,3951.7491320407116,1,44,19.858352105117515,0
Wiwugotaf,42800,1,9616.787887219796,1,1937,4273.1984125079753,6,137,12.318061161761582,0
Yehup,42801,1,8866.217278074222,2,616,1261.8998390625375,1,27,20.70053969524929,0
Eitiraruvik,42802,1,9507.015152146969,1,3554,1268.0138894650104,1,232,50.34528259307874,0
Koceg,42803,1,9500.843974056395,1,280,928.77843718172903,1,0,10.538436491474075,0
Luc,42804,1,9773.707609143905,1,8127,4112.8579516642722,1,21,48.35518579227411,0
Yod,42805,0,11249.067341381198,33,385,3945.2740371117179,2,86,53.10734371055611,0
Deyaz,42806,1,10727.249442179718,9,3029,642.88634757026364,4,48,278.95136971310933,0
Muvarabaruw,42807,0,11536.754982761335,1,5224,983.23203430246201,1,1,28.55141678111741,0
Moiaxiaak,42808,0,10558.175214534345,18,2975,3906.1291803168883,2,77,37.609885959963286,0
Casuhucexoj,42809,1,10533.735612363005,1,8009,1365.9332703756206,5,138,9.662016057464553,0
Hizifalurioeaey,42810,1,8792.394702636459,1,9844,3883.3588640630264,1,154,32.90587147008629,0
Dixueuiubig,42811,0,10298.355400359776,4,6548,4001.1800045617197,3,183,23.20654160740432,0
Gofij,42812,1,9907.937610952531,1,9887,888.68786149982327,6,60,3.221805692348861,0
Redatos,42813,1,9558.951421851623,1,2022,1246.4947617307732,5,208,47.11140927595047,0
Digibaluduoid,42814,1,10089.960796057074,33,3442,422.1020489697014,1,162,12.270944387183976,0
Waaiwoxakib,42815,0,7349.969723941891,2,1041,3798.6775120271377,1,516,9.893364602298465,0
Lieeeanefuzipoy,42816,1,10699.240421572076,30,777,3563.9129359271678,1,65,43.882777567954115,0
Xub,42817,1,11661.816705010566,1,4610,1066.8506944047554,1,164,1.6027638519626997,0
Falaneo,42818,1,10834.97140848452,1,5672,3757.5581351957835,6,19,4.784858059790906,0
Rop,42819,1,10773.362032312798,1,396,4370.890545304067,4,235,4.855563430551784,0
Sejuaebayuwebim,42820,0,8928.355201628174,2,8372,4194.1991649100819,3,104,15.627985749651092,0
Mauahoxoiajez,42821,1,8639.406714468274,1,8099,3965.0058637495181,2,166,39.11014385712858,0
Nocaved,42822,1,12181.819242512258,1,4123,4171.7122303371116,4,208,57.36811989486437,0
Xezog,42823,0,9749.239686611534,2,7140,3915.1819905110401,1,181,18.148060990212752,0
Geuaaaturic,42824,1,9708.265193130534,2,1887,969.10498113216329,5,42,7.178483969466909,0
Pea,42825,0,9829.521857262356,1,5432,4150.9504136780852,4,260,31.590390542434854,0
Uacuiei,42826,1,8885.21999744212,1,903,1168.8064126902536,3,16,21.255462795913783,0
Ied,42827,1,10167.809526252408,1,8636,1023.2444929096993,1,11,13.523586119679537,0
Habuwenonuo,42828,0,11038.693119143933,2,3215,1129.28533403543,1,191,21.108076895001673,0
Vexakat,42829,1,8661.362152904805,1,9275,4188.1037710825467,5,9,7.3557036941352,0
Wih,42830,1,11717.404081141533,1,4987,4086.544560710689,1,23,53.28334088681156,0
Necieuwog,42831,0,10990.492832325472,3,764,1027.469013369054,5,211,105.48247380067669,0
Xakaoajosoqop,42832,0,8844.148019039447,1,2390,3954.7911204741708,1,38,15.699671988777544,0
Iihooorepasaz,42833,1,10642.630625424665,1,6426,932.16495982111655,3,20,44.771854463955655,0
Gijaoaburog,42834,1,10255.548541161752,7,8002,1095.822495128006,6,44,33.11225069680497,0
Qaqek,42835,1,8725.81383256048,2,1905,4165.6186748747605,2,84,19.431920986072363,0
Givubipepeuii,42836,0,6671.040364715149,2,7176,3569.487235921406,4,296,21.200714781314694,0
Penuyae,42837,0,10384.595596000714,1,3237,646.55178204591448,2,73,71.03405519908564,0
Wukapiteziuep,42838,1,11529.994687957867,1,2009,1248.8585442758122,1,2,16.71494533843409,0
Gilih,42839,0,10718.257505756997,1,2422,4347.6019793875985,2,211,3.467950109946672,0
Iaoetujuuiaibei,42840,0,10400.309279626379,3,9586,1024.8091285462779,3,139,15.528630255872464,0
Nozeqeeofew,42841,1,8455.963028497288,1,3020,4200.6346483269062,2,15,5.977175350754752,0
Beyafijiroioyiq,42842,1,9164.049587911526,1,3972,856.84417507653734,3,23,10.33421891958577,0
Tazuvuoeluvuh,42843,1,11880.326643354902,1,5180,962.09342748073061,3,69,70.62837125223736,0
Uobawuxaw,42844,0,9922.425378125212,2,853,1142.9824438863707,5,104,67.64595480355742,0
Wajivajad,42845,0,9638.31943955239,2,1874,1034.5537598003,1,7,11.174848482817497,0
Waboeilequvovit,42846,0,11884.488528467651,3,8901,1082.037264659454,4,183,51.53182358693343,0
Zesapar,42847,1,9139.314244303165,1,926,3533.1983992782652,1,14,26.015471001702743,0
Yowaaaaagieif,42848,1,9305.116471556463,4,5624,4010.6789851233066,3,138,8.329224358691299,0
Yejofegat,42849,1,8690.693765395741,2,87,1188.3859681951888,1,3,15.931208149757193,0
Jevupieueaxiw,42850,1,8130.95287845369,4,503,972.48644167668635,2,28,9.02564474996426,0
Loxit,42851,0,10590.792059927837,1,3996,3984.6786076245776,6,48,78.5873010189503,0
Aavaziguoaq,42852,0,9560.736112049635,3,9130,4200.2129000771765,4,123,25.78333981033671,0
Vesowagaearoz,42853,1,11587.684710150508,1,5193,3880.3556400443285,4,239,4.81023935200752,0
Havuoajuu,42854,0,9318.10458934379,3,5845,900.74542495573041,1,20,10.432301003482893,0
Xanomucuqaaot,42855,1,10887.759383628121,1,2563,4361.5201829798825,6,118,13.688076052679799,0
Milakaoiw,42856,0,8426.732297622628,1,8407,4055.5575377945106,7,28,22.588302264739777,0
Day,42857,1,10585.880989962845,1,2238,4074.0472179524295,1,5,23.483083459990603,0
Lebivugoa,42858,1,9900.546375722795,10,247,1149.5371935410135,4,54,29.02222287269177,0
Iaqox,42859,0,10439.081341696856,1,3781,4044.3781752467244,1,109,20.619101666721996,0
Neiopenoiil,42860,0,10342.754739751505,1,4619,4248.9976821216014,1,240,27.788674697864877,0
Lewudasaweraj,42861,1,10979.559229415323,1,2193,4090.3114167195099,1,111,20.33457870970736,0
Gomun,42862,0,9355.436014337347,1,8834,1004.0504233107753,1,199,5.470507355413247,0
Cuoaaex,42863,0,10233.268429014524,1,2426,4039.2594207509942,2,67,7.277909354980183,0
Sumapim,42864,0,9402.885956641036,2,3937,1117.5547243457518,7,254,5.029308014720542,0
Toqiaezuqekun,42865,1,10109.632003522644,1,4749,3975.6992839107647,1,79,21.181716678514398,0
Bumivamibataw,42866,0,8262.484179563335,1,1457,1032.011350109987,1,127,46.13305943492224,0
Kut,42867,1,9970.763679372914,2,8011,1124.8261576881698,3,15,4.794179114591802,0
Uerugiferuwez,42868,1,8529.245715495876,1,462,1213.2035983400679,9,20,0.9629160358254375,0
Geoad,42869,0,9241.014116387823,1,6741,834.47727326834683,1,87,5.923683467020835,0
Puiukotup,42870,1,11314.8933019249,1,7739,857.83904677151668,1,76,9.59802952841906,0
